Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,C2 (wt%)
2024-06-26,1385.0104,399030100.0,399030087.5349064,9,12.465093599999998,26.300000821572038
2024-06-27,1394.1835,399030100.0,399030087.4523485,9,12.5476515,26.300000827013413
2024-06-28,1403.3337,399030100.0,399030087.3699967,9,12.630003299999998,26.300000832441203
2024-06-29,1412.463,399030100.0,399030087.287833,9,12.712166999999999,26.3000008378566
2024-06-30,1421.4553,399030100.0,399030087.2069023,9,12.7930977,26.300000843190727
2024-07-01,1430.1526,399030100.0,399030087.1286266,9,12.871373399999998,26.300000848349864
2024-07-02,1438.6737,399030100.0,399030087.0519367,9,12.9480633,26.300000853404484
2024-07-03,1447.1476,399030100.0,399030086.9756716,9,13.0243284,26.3000008584311
2024-07-04,1455.5034,399030100.0,399030086.9004694,9,13.0995306,26.300000863387663
2024-07-05,1463.8408,399030100.0,399030086.8254328,9,13.1745672,26.300000868333314
2024-07-06,1472.1798,399030100.0,399030086.7503818,9,13.249618199999999,26.30000087327991
2024-07-07,1480.5449,399030100.0,399030086.6750959,9,13.324904100000001,26.30000087824199
2024-07-08,1488.8778,399030100.0,399030086.6000998,9,13.3999002,26.30000088318497
2024-07-09,1497.1991,399030100.0,399030086.5252081,9,13.4747919,26.30000088812107
2024-07-10,1505.5199,399030100.0,399030086.4503209,9,13.549679099999999,26.300000893056872
2024-07-11,1513.7623,399030100.0,399030086.3761393,9,13.623860700000002,26.300000897946166
2024-07-12,1522.009,399030100.0,399030086.301919,9,13.698081,26.300000902838015
2024-07-13,1530.2677,399030100.0,399030086.2275907,9,13.772409300000001,26.30000090773698
2024-07-14,1538.5168,399030100.0,399030086.1533488,9,13.8466512,26.30000091263025
2024-07-15,1546.7235,399030100.0,399030086.0794885,9,13.9205115,26.300000917498366
2024-07-16,1554.9606,399030100.0,399030086.0053546,9,13.994645400000001,26.30000092238452
2024-07-17,1563.2305,399030100.0,399030085.9309255,9,14.0690745,26.300000927290128
2024-07-18,1571.5438,399030100.0,399030085.8561058,9,14.143894199999998,26.30000093222148
