Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,C2 (wt%)
2025-01-01,5.3144603,319476200.0,319476199.95216984,9,0.0478301427,26.300000003937487
2025-01-02,10.366358,319476200.0,319476199.90670276,9,0.093297222,26.30000000768044
2025-01-03,15.096996,319476200.0,319476199.86412704,9,0.13587296399999998,26.300000011185368
2025-01-04,19.745722,319476200.0,319476199.8222885,9,0.177711498,26.30000001462961
2025-01-05,24.292686,319476200.0,319476199.7813658,9,0.21863417400000001,26.30000001799846
2025-01-06,29.190449,319476200.0,319476199.737286,9,0.262714041,26.30000002162721
2025-01-07,34.117332,319476200.0,319476199.692944,9,0.30705598799999995,26.30000002527754
2025-01-08,39.119812,319476200.0,319476199.6479217,9,0.35207830800000006,26.30000002898388
2025-01-09,44.254066,319476200.0,319476199.6017134,9,0.39828659400000005,26.30000003278785
2025-01-10,49.422127,319476200.0,319476199.5552009,9,0.444799143,26.300000036616865
2025-01-11,54.537045,319476200.0,319476199.5091666,9,0.49083340499999994,26.30000004040651
2025-01-12,59.582798,319476200.0,319476199.46375483,9,0.536245182,26.30000004414491
2025-01-13,64.67916,319476200.0,319476199.41788757,9,0.58211244,26.300000047920808
2025-01-14,69.86462,319476200.0,319476199.37121844,9,0.6287815800000001,26.300000051762712
2025-01-15,74.98198,319476200.0,319476199.3251622,9,0.6748378199999999,26.300000055554168
2025-01-16,80.100174,319476200.0,319476199.27909845,9,0.720901566,26.30000005934624
2025-01-17,85.17303,319476200.0,319476199.2334427,9,0.7665572700000001,26.300000063104722
2025-01-18,90.28685,319476200.0,319476199.18741834,9,0.8125816499999999,26.300000066893553
2025-01-19,95.45636,319476200.0,319476199.14089274,9,0.85910724,26.300000070723645
2025-01-20,100.55974,319476200.0,319476199.09496236,9,0.9050376600000001,26.300000074504737
2025-01-21,105.67758,319476200.0,319476199.0489018,9,0.9510982200000001,26.300000078296545
2025-01-22,110.88602,319476200.0,319476199.00202584,9,0.99797418,26.300000082155478
2025-01-23,116.08718,319476200.0,319476198.9552154,9,1.0447846200000002,26.30000008600902
2025-01-24,121.25734,319476200.0,319476198.90868396,9,1.09131606,26.300000089839592
2025-01-25,126.36261,319476200.0,319476198.8627365,9,1.13726349,26.30000009362209
2025-01-26,131.48616,319476200.0,319476198.8166246,9,1.18337544,26.300000097418128
