Date,Saturation_vapour,Actual_vapour,Solar-Irradiance,Slope,Psychrometric constant,Radiation-Based_evaporation,Aerodynamics_evaporation,Evaporation,wind_speed,Day,Month,Year,Month_sin,Month_cos,dayofyear,trend,dayofyear_sin,dayofyear_cos,month_sin,month_cos,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_60,rolling_std_60,cumulative_mean,cumulative_std,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,lag_60
2018-12-09,2.959514263,1.799820125,159.0858934,177.9023319,66.70754814,5.626375476,2.9068887,4.884744373,2.383286037,9,12,2018,-2.4492935982947064e-16,1.0,343,80,-0.3697245428906732,0.9291414114031743,-2.4492935982947064e-16,1.0,5.298197596857142,0.4380344890759674,6.1588843436,0.94520093147576,7.187847319816667,1.291898270593458,7.726730068320988,1.442922145370469,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485,8.835893521,8.887494321,9.120153481,9.064549738,9.083251986,9.046048233
2018-12-10,2.976410078,1.848011035,158.8382144,178.7866021,66.71362221,5.618127342,3.290811059,4.985689227,2.772882491,10,12,2018,-2.4492935982947064e-16,1.0,344,81,-0.3536761221763721,0.935367949313148,-2.4492935982947064e-16,1.0,5.2512979685,0.43348646833523957,6.090517474833333,0.9536563591064762,7.119554607166667,1.2982920664152,7.693302740987805,1.465587248551236,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485,8.835893521,8.887494321,9.120153481,9.064549738,9.083251986
2018-12-11,2.929375585,1.489481018,158.4001065,176.323201,66.69664023,5.601205278,4.731222374,5.362439026,3.124164512,11,12,2018,-2.4492935982947064e-16,1.0,345,82,-0.33752289959411347,0.941317317512847,-2.4492935982947064e-16,1.0,5.246144481428571,0.4315644238221039,6.038802645633334,0.9495241337049731,7.057852761966667,1.2922467436228686,7.665220045626506,1.4789213824757415,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485,8.835893521,8.887494321,9.120153481,9.064549738
2018-12-12,2.823486042,1.201069607,158.0077672,170.7567051,66.6575497,5.584057056,7.595335389,6.148753079,4.45118706,12,12,2018,-2.4492935982947064e-16,1.0,346,83,-0.32126966169236515,0.9469877530760751,-2.4492935982947064e-16,1.0,5.286187509714286,0.48805011531070014,6.009555937266667,0.9314032976777475,7.008329421933333,1.268593385211846,7.6471668674523805,1.4792679252876075,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485,8.835893521,8.887494321,9.120153481
2019-01-01,2.26624045,0.889067257,159.0813337,140.9471153,66.42870867,5.602696751,3.686632096,4.988923659,2.545261839,1,1,2019,0.49999999999999994,0.8660254037844387,1,84,0.017213356155834685,0.9998518392091162,0.49999999999999994,0.8660254037844387,5.237800767571429,0.48099107497890464,5.931652507633333,0.9150914413114148,6.943353244233333,1.2705520363049845,7.615893417941176,1.498437729642052,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485,8.835893521,8.887494321
2019-01-02,2.330433478,1.335518504,159.6787478,144.429012,66.45735504,5.626162241,1.933862751,4.462595048,1.848123153,2,1,2019,0.49999999999999994,0.8660254037844387,2,85,0.03442161162274574,0.9994074007397048,0.49999999999999994,0.8660254037844387,5.1495160154285715,0.5028447973331933,5.8248733284666665,0.8923544105713496,6.870464936349999,1.2854962528144191,7.579227157825581,1.5279135479056738,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485,8.835893521
2019-01-03,2.393736838,1.022791854,159.8526774,147.8496716,66.48495748,5.634629815,3.191545349,4.876803758,2.213462759,3,1,2019,0.49999999999999994,0.8660254037844387,3,86,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,5.139020444714285,0.5071866735392644,5.742921624133333,0.8612019335744461,6.804317457566667,1.2842482866810485,7.548164819896552,1.5463886379438467,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663,8.845652485
2019-01-04,2.413521603,1.116960611,160.2905978,148.9161746,66.49345759,5.650788377,3.403915745,4.95721526,2.496186773,4,1,2019,0.49999999999999994,0.8660254037844387,4,87,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,5.166195323714285,0.4844254077924144,5.6631854277333336,0.8169442182024704,6.739984834183334,1.2783742675829868,7.518722211261363,1.5620869763647192,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231,8.817172663
2019-01-05,2.423533037,1.506143463,160.910605,149.4553808,66.49773635,5.673010762,3.529756222,5.013045409,3.658323771,5,1,2019,0.49999999999999994,0.8660254037844387,5,88,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,5.128143580428571,0.4731068096916581,5.5939914657,0.7790583521413483,6.6756178038166665,1.2662192581590916,7.490568539325843,1.5757319367991087,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389,8.875067231
2019-01-06,2.321850413,0.896633897,160.9887885,143.9642337,66.45356381,5.671996967,7.063133492,6.111341837,4.712027266,6,1,2019,0.49999999999999994,0.8660254037844387,6,89,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387,5.135040710071429,0.48751140373143975,5.560675524,0.7318990259947444,6.6302982696,1.2360884175757223,7.475243798188889,1.573584864623454,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926,8.83051389
2019-01-07,2.280176528,0.794481285,161.3742753,141.7041686,66.43498556,5.683989051,6.026758323,5.793396009,3.856961204,7,1,2019,0.49999999999999994,0.8660254037844387,7,90,0.1202080448993527,0.9927487224577402,0.49999999999999994,0.8660254037844387,5.167810978928571,0.516515263663554,5.557788931666667,0.730766108320176,6.585172087649999,1.2158959995511387,7.456761954351649,1.5747190167953105,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733,8.500966926
2019-01-08,2.249574997,0.835355106,161.8825609,140.0409484,66.42115939,5.700705447,4.436954129,5.294142574,2.983041014,8,1,2019,0.49999999999999994,0.8660254037844387,8,91,0.13727877211326478,0.9905324521322229,0.49999999999999994,0.8660254037844387,5.2195503279999995,0.4874659265227166,5.525435205999999,0.7197906891099733,6.5378726516666665,1.2098836744999701,7.4332552219565216,1.58219031945993,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916,8.132108733
2019-01-09,2.29241928,0.922779997,162.4452369,142.3687076,66.44047301,5.722183485,4.214330477,5.242403493,2.925591004,9,1,2019,0.49999999999999994,0.8660254037844387,9,92,0.15430882066428117,0.9880226656636976,0.49999999999999994,0.8660254037844387,5.222200067714286,0.48748337145142023,5.4831189668333336,0.6967449713239386,6.498682723883333,1.2131790453405225,7.409697676483871,1.5898827720162678,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155,7.59379916
2019-01-10,2.277765879,1.176621662,163.1292863,141.5732601,66.43390212,5.745711041,2.969011107,4.858880945,2.563650671,10,1,2019,0.49999999999999994,0.8660254037844387,10,93,0.1712931441814776,0.9852201067560606,0.49999999999999994,0.8660254037844387,5.2128838355,0.49348583934194173,5.408871056400001,0.6360491108636926,6.446762820383333,1.2156244599675523,7.382561328276595,1.6030493495578502,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028,7.974075155
2019-01-11,2.318006155,1.794475517,164.0014341,143.7559876,66.45186191,5.777991265,1.134969467,4.310218087,2.061262499,11,1,2019,0.49999999999999994,0.8660254037844387,11,94,0.1882267098432442,0.9821256058680006,0.49999999999999994,0.8660254037844387,5.171846243642858,0.5441592193913943,5.3188876497,0.591129991885832,6.3819146880333335,1.2242023575670669,7.350220873105263,1.6253584979520745,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225,8.201106028
2019-01-12,2.340419237,1.402527666,164.3812934,144.9694491,66.46175101,5.792236061,3.10410854,4.947244111,3.146846021,12,1,2019,0.49999999999999994,0.8660254037844387,12,95,0.2051044998686192,0.9787400799669153,0.49999999999999994,0.8660254037844387,5.1691001639285705,0.5452667969706109,5.247306516699999,0.4900589966870526,6.3267416194666675,1.2127776471643934,7.325189865166667,1.6352769976017798,4.310218087,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308,8.257628225
2019-02-01,2.177552837,0.985742232,179.936254,136.114064,66.38797911,6.333302179,7.195572764,6.61598773,5.740495103,1,2,2019,0.8660254037844386,0.5000000000000001,32,96,0.5234156073655503,0.8520775211013093,0.8660254037844386,0.5000000000000001,5.258639357071429,0.668463704334583,5.271461520266667,0.5383751114624152,6.3067116431666665,1.197563378730123,7.317878502948453,1.6283306061121516,4.947244111,4.310218087,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665,7.817786308
2019-02-02,2.162658558,0.934112465,180.8823475,135.2997635,66.38100159,6.365933147,7.392287527,6.703746382,5.721087925,2,2,2019,0.8660254037844386,0.5000000000000001,33,97,0.5380051715382996,0.8429415373547828,0.8660254037844386,0.5000000000000001,5.2982817358571435,0.738136897504927,5.306843598866667,0.5954412710238537,6.287438321783333,1.1813344679660804,7.311611848653062,1.6211028565510306,6.61598773,4.947244111,4.310218087,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357,7.860145665
2019-02-03,2.150233588,0.872220401,181.8345476,134.6198748,66.37514964,6.398880518,6.969367442,6.587274012,5.18500589,3,2,2019,0.8660254037844386,0.5000000000000001,34,98,0.5524353131676196,0.8335557718385699,0.8660254037844386,0.5000000000000001,5.412449618214285,0.8070038330920785,5.3452664711,0.6395271110441387,6.264161999366666,1.1609251616442233,7.304295304848485,1.6144528655223103,6.703746382,6.61598773,4.947244111,4.310218087,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628,7.983853357
2019-02-04,2.158564566,0.988967445,182.9230563,135.0758016,66.37907654,6.437566707,4.844138024,5.912534375,3.937961313,4,2,2019,0.8660254037844386,0.5000000000000001,35,99,0.5667017562911176,0.8239230057575542,0.8660254037844386,0.5000000000000001,5.516016713,0.7678147053027297,5.356079260833332,0.6464797377629545,6.2248325951500005,1.131335702027025,7.290377695549999,1.6122965548280441,6.587274012,6.703746382,6.61598773,4.947244111,4.310218087,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673,8.272298628
2019-02-05,2.159386542,1.106622553,184.020777,135.1207725,66.3794633,6.476236255,3.804452977,5.596080759,3.435994236,5,2,2019,0.8660254037844386,0.5000000000000001,36,100,0.5808002734538009,0.8140460935082178,0.8660254037844386,0.5000000000000001,5.567393641642858,0.7454928823008393,5.353737351166667,0.6454434764126211,6.177747546583333,1.096633202560714,7.273602478356436,1.6130490934885686,5.912534375,6.587274012,6.703746382,6.61598773,4.947244111,4.310218087,4.858880945,5.242403493,5.294142574,5.793396009,6.111341837,5.013045409,4.95721526,4.876803758,4.462595048,4.988923659,6.148753079,5.362439026,4.985689227,4.884744373,4.989308196,5.205307137,4.569791687,5.334612245,6.014782022,5.545769815,4.576766954,5.023741748,5.698581578,5.666338049,5.588150683,5.434587845,5.642284024,5.891337623,7.094678101,7.009720288,7.086318258,6.511890668,6.264754344,5.879993779,7.110820088,7.08886427,7.349301152,7.335354888,7.665970423,7.326026548,7.02615433,6.913883902,7.03669529,7.360579448,7.416305297,7.244664014,7.970344993,7.881645321,7.749922934,7.612301022,7.67486955,7.97264251,8.246332618,8.421183673
